Delta,,,,,,,Theta,,,,,,,alphaLow,,,,,,,alphaHigh,,,,,,,betaLow,,,,,,,betaHigh,,,,,,,gammaLow,,,,,,,gammaMid,,,,,,,Level
Mean,Median,Skewness,Kurtosis,StdDevia,RMS,Energy,Mean,Median,Skewness,Kurtosis,StdDevia,RMS,Energy,Mean,Median,Skewness,Kurtosis,StdDevia,RMS,Energy,Mean,Median,Skewness,Kurtosis,StdDevia,RMS,Energy,Mean,Median,Skewness,Kurtosis,StdDevia,RMS,Energy,Mean,Median,Skewness,Kurtosis,StdDevia,RMS,Energy,Mean,Median,Skewness,Kurtosis,StdDevia,RMS,Energy,Mean,Median,Skewness,Kurtosis,StdDevia,RMS,Energy,
1244915.2758620689,148664.5,4.026473556687957,15.091897038568623,3691188.2001883886,3865200.229727375,1,4137902.3448275863,72275.5,1.236990994386913,-0.4817249271928765,7185331.893588743,8237783.388759909,1,1464072.0,12158.0,3.027208056201637,7.419448966219763,4738106.955495816,4919969.64240457,1,2037095.0172413792,13379.0,2.390945764154625,3.848341842545467,5500327.690623075,5820802.946268983,1,2034766.948275862,13157.0,2.3909919181318697,3.8484662651986628,5502137.490573126,5821669.546608733,1,2034219.3448275863,14453.5,2.391003486117527,3.8485015781718093,5500925.29083808,5820352.237894198,1,300904.6551724138,11328.0,7.615485266944408,57.997022796402945,2199201.1641693623,2200827.500387689,1,294607.1551724138,5518.5,7.615729158344577,57.999545977609465,2199465.926096046,2200235.435381346,1,1
1233499.6896551724,212465.0,4.061551712689234,15.29523342157084,3685153.7775233197,3855870.295880005,1,2372333.206896552,65938.5,2.1554778796211926,2.7408018518527357,5804808.1401115395,6224371.483245284,1,2324996.9827586208,11845.0,2.1561070817019417,2.742334412169663,5823566.449243898,6223729.934153026,1,1745510.051724138,11642.0,2.6738542543875368,5.332361559905888,5142485.641148081,5388507.48354929,1,2323059.0344827585,12884.5,2.1561432782914305,2.742419922464656,5822384.869372816,6221919.577716156,1,2033677.0,15107.0,2.3910027314059756,3.848495231900261,5501399.234739012,5820602.937008863,1,1165694.948275862,10390.5,3.4930127497269483,10.564587870014318,4279403.93071794,4399590.45791764,1,583515.9137931034,4147.0,5.238976117359548,26.355118274778548,3084786.742201302,3113251.140807188,1,1
1811489.3389830508,279836.0,2.9894123074109022,7.336469517194901,4619988.264609882,4925851.960497387,1,3774964.118644068,65503.0,1.3828850516208124,-0.08859640634957655,6963377.716690597,7868744.63615659,1,1720806.2881355933,14770.0,2.70478103621437,5.501524547934098,5103180.755857485,5344364.376214483,1,2284880.5762711866,12337.0,2.18471035379813,2.869213443052647,5782171.728031525,6171508.687596122,1,1147451.1016949152,9014.0,3.5287147488659225,10.817747022481695,4245979.216052111,4363418.207965272,1,1148357.7966101696,12389.0,3.528727946993128,10.817807296624148,4244124.521956645,4361882.66705816,1,863517.1016949152,10833.0,4.196432143873025,16.15707668802381,3707870.3533058343,3776366.277866584,1,290080.3728813559,4682.0,7.681081816205631,58.99933397547325,2183453.4596703714,2184218.6414772472,1,1
1494546.406779661,599824.0,3.96949868815217,14.88700575672146,3624724.856395838,3892250.0687521026,1,2673452.915254237,105453.0,1.980978124819498,1.9955655866333246,6027677.219673326,6547093.356182781,1,3437188.033898305,17385.0,1.512159657672756,0.2960604411780805,6789877.114289752,7558789.299093216,1,3723220.2881355933,24471.0,1.384722076605433,-0.08629466005113606,6991275.318923503,7868409.01310633,1,1537783.2711864407,18795.0,3.0396334241788625,7.541031427201183,4681877.8019202,4890115.75125883,1,2038765.440677966,23530.0,2.4180768189783644,3.98622384765271,5449761.50822173,5775212.279612726,1,892874.1694915254,14430.0,4.189379438717136,16.11731780575772,3703750.788495686,3779218.121674865,1,1149945.7627118644,6854.0,3.528516260001939,10.816856439295846,4246420.052292716,4364496.533147142,1,1
2868957.7627118644,90378.0,1.9307609453168293,1.8739769480432291,5984049.681172463,6590359.592617327,1,3460688.7627118644,23736.0,1.510911540714496,0.2942370314289158,6778623.294653456,7559582.755431388,1,1150932.627118644,8355.0,3.528504961835473,10.816800977314937,4246667.935193154,4364993.728657761,1,866543.7966101695,8508.0,4.195976621483535,16.154570978928955,3709598.410630887,3778727.191968871,1,1713997.3389830508,10287.0,2.704856407643495,5.501762265366898,5102026.07701166,5341091.5710558435,1,1434677.2033898304,17641.0,3.0603596569659715,7.62332557875548,4700774.977921787,4876582.185309994,1,1429745.593220339,8660.0,3.060370900685695,7.623362787189226,4701649.606863235,4875962.658034463,1,6101.983050847458,4738.0,2.406799437948423,7.2483154685866324,5961.031024832711,8495.0467152874,1,1
3716051.6440677964,275271.0,1.4933387983479696,0.2677610789205027,6665208.295966619,7581627.484960107,1,2637735.915254237,24012.0,1.9792046224606101,1.9913646948625527,6044964.37666777,6548274.277824268,1,1435664.8305084745,10656.0,3.0601547821718023,7.622544903452319,4701525.181813638,4877583.6975525385,1,1153016.8305084745,10922.0,3.5280322306316134,10.814632255499374,4244687.688700601,4363650.09744289,1,584229.6101694915,10632.0,5.285048883452252,26.846846627796705,3055809.151048676,3085615.519534762,1,869769.3220338983,16085.0,4.195889193049796,16.154078803169405,3709292.9287573565,3779173.4267026423,1,870683.5084745763,10585.0,4.193960953489825,16.143241280429585,3708523.573523191,3778641.6447249367,1,298524.0338983051,5072.0,7.670978712598939,58.892044853394154,2180291.0848796116,2182250.0198104507,1,1
1934829.9152542374,94836.0,2.671704055770867,5.387022801363093,5045487.269862629,5363677.376729671,1,3449585.8474576273,26501.0,1.5119374167861577,0.2957445817400459,6783828.67053842,7559098.3809394045,1,1717281.406779661,9160.0,2.7047746072879653,5.501500487171905,5103621.644188344,5343644.404561691,1,863720.4915254237,9128.0,4.196408637112732,16.156969938779966,3711240.926079598,3779666.1730967253,1,1429325.220338983,9824.0,3.060397841341194,7.623473772404163,4703620.683573321,4877707.8903837055,1,1712587.0508474577,10349.0,2.7048818846605323,5.501853471544608,5104171.840002952,5342654.358372688,1,291300.22033898305,5323.0,7.681053154366297,58.999035379158485,2179572.7403443963,2180567.7166623026,1,289332.69491525425,4326.0,7.681093213857782,58.99945264430996,2183549.580414251,2184213.932838132,1,1
1744467.4915254237,206012.0,3.0140952961773437,7.440473577878311,4628969.877856204,4909923.963745809,1,6010338.423728813,103055.0,0.6173521769794811,-1.676546904648244,8058242.5579655515,9997941.95028235,1,1718932.0508474577,10376.0,2.7047979102880992,5.501573472039601,5106144.385358293,5346543.51262272,1,1431064.7966101696,12016.0,3.0603909355347354,7.623440688794673,4701976.31343482,4876659.3061297275,1,1148488.6610169492,13475.0,3.528755038819354,10.817921465007444,4243323.170401885,4361150.630933517,1,2567069.9491525423,15572.0,1.9835431277415838,2.001165566429522,6069209.425133879,6542233.86923018,1,1431596.847457627,10208.0,3.0603954606479102,7.6234688402715864,4705223.48690684,4879893.250545222,1,5252.033898305085,4103.0,2.6956194169027365,10.749764128633407,4960.687813704667,7195.498018123107,1,1
1129109.0338983051,180113.0,4.145837392384353,15.874839791687293,3662123.991343708,3802463.8953210213,1,3747944.559322034,70731.0,1.3845882010816555,-0.0864493973132765,6976938.3682576055,7867637.013552569,1,3704347.1525423727,12816.0,1.3849127600734543,-0.08606810504559492,6998760.435060902,7866042.275970615,1,3417039.338983051,12965.0,1.5124867550060421,0.2965212806837765,6796647.597285704,7555634.9937671665,1,1429808.9661016949,10596.0,3.060393448108789,7.623448555889835,4700769.706365191,4875147.186592356,1,1429520.7627118644,9623.0,3.0603971076541345,7.623468156891185,4703368.266277965,4877525.914669029,1,1430255.1186440678,10303.0,3.0603829943659075,7.6234128618775685,4702471.058961653,4876890.729500206,1,574171.3898305085,4987.0,5.286566369121915,26.857718465584657,3058126.0515441815,3085983.9549513683,1,2
2355060.779661017,238250.0,2.375338412326702,3.857675245505835,5357668.252313968,5810714.377717603,1,3461702.694915254,63795.0,1.5121281846004089,0.2960245349852393,6776681.463273655,7558335.418149885,1,2285158.4237288134,11806.0,2.1846987790489782,2.86918123018008,5779826.733743561,6169451.837381461,1,2565422.0169491526,12125.0,1.9835440480632238,2.0011636349544903,6071283.592961781,6543479.244042235,1,296857.3559322034,10403.0,7.68084452402804,58.99685937402424,2178264.6800489808,2180032.187776399,1,2000038.1016949152,16240.0,2.4206121404102148,3.9936741161174587,5458294.662319149,5769589.86893357,1,1716585.2711864407,15096.0,2.704860617099555,5.501776336366916,5101306.039330938,5341246.579571117,1,7990.322033898305,5380.0,1.2799992214936997,1.2220680451422106,6471.145518804273,10247.49786491929,1,2
1303804.8644067796,287947.0,4.066602234930602,15.430235760156386,3644474.7044201954,3841481.6193353715,1,4340750.118644068,83187.0,1.1568846970212963,-0.6835966546653207,7312756.348631946,8450570.232485967,1,2571884.8305084747,12363.0,1.9835057026708083,2.001088811519003,6072101.763997682,6546761.72192815,1,2282337.2711864407,12191.0,2.18473461536523,2.8692654730418092,5778391.24795883,6167085.205232994,1,1714472.813559322,10377.0,2.70486808194465,5.501810711789636,5103486.400958559,5342615.471455343,1,2568159.2711864407,13414.0,1.9835340981163057,2.001144291267258,6071070.169286544,6544358.256676325,1,3703912.2372881356,12809.0,1.3849236295460872,-0.0860561704917151,7001970.136260941,7868645.094315748,1,576283.4745762711,7440.0,5.28646713471752,26.85695535457632,3055273.0965555348,3083598.7401477396,1,2
2412295.915254237,89085.0,2.179246262947815,2.8554222579806843,5734006.704824389,6175818.659873286,1,5422492.542372881,27339.0,0.7816253189982705,-1.438826951621956,7877500.066068247,9508241.313639613,1,2848777.9830508474,9724.0,1.8081326778896427,1.3127143998620325,6336878.539391338,6898619.785735224,1,1146324.2881355933,9454.0,3.528759837343146,10.817947303085083,4245817.083537307,4362966.919383257,1,295799.4406779661,9789.0,7.680847793110603,58.99689193487245,2180382.948643689,2181969.2155385423,1,1714673.5762711863,10852.0,2.704876767824617,5.501829773137141,5101939.449022463,5341227.274578078,1,1147972.9491525423,10617.0,3.5287231041032743,10.817784276167945,4244500.523308393,4362141.022643555,1,573054.3559322034,3776.0,5.286560462306135,26.857613914492955,3056398.8670651494,3084093.6377081266,1,2
2602774.5084745763,262197.0,2.1557274265995017,2.793132418069764,5677669.460639386,6201934.693527488,1,3747402.440677966,62345.0,1.3842841036789741,-0.08682737100491211,6977069.259744208,7867492.886142936,1,1715960.593220339,11859.0,2.704848660465336,5.501743438971477,5105310.643548857,5344806.02807228,1,1146575.6610169492,12114.0,3.528757108269225,10.817940970648209,4246082.1502153855,4363286.545809438,1,1147563.6949152541,10017.0,3.528741710783334,10.817875415210102,4246089.249110317,4363553.074221173,1,1434440.813559322,16373.0,3.0603892177001613,7.623437112530274,4702199.909510152,4877862.96249252,1,5122567.661016949,24975.0,0.8688790017798343,-1.2899525407568941,7772227.893102712,9253343.692092123,1,579823.4237288135,10230.0,5.28646166403754,26.856917914275964,3054231.6781991976,3083248.13132072,1,2
800066.6610169491,391960.0,6.884296869747825,50.50790364067769,2191715.5097331675,2315665.4124670047,1,2937197.254237288,73503.0,1.8060174856639957,1.308698636737247,6300596.639847787,6903028.78741778,1,2572974.0,14184.0,1.983484918897039,2.0010416446706,6069355.143145928,6544685.623331833,1,1149772.847457627,10847.0,3.5286741284922063,10.817571208623214,4244302.270593722,4362425.427007682,1,1714128.5423728814,8720.0,2.704851502124594,5.501749378895001,5103788.595802731,5342788.786012214,1,5409104.915254237,23391.0,0.7817574532610329,-1.438807393035914,7888492.129545916,9509574.48974817,1,4848017.847457627,27990.0,0.9601547817215635,-1.1171102984578338,7640334.028648684,8993807.833988216,1,1429205.0508474577,10870.0,3.0603929564845473,7.62344631648566,4702112.219776505,4876242.716099086,1,2
1710398.372881356,248898.0,3.0412789438823364,7.549794446967621,4629210.148697291,4898146.165901974,1,3749225.1694915253,67956.0,1.3844540972124735,-0.08661344821733641,6974654.572970142,7866256.453382006,1,2568699.915254237,13651.0,1.9834997537682504,2.001067360047156,6069492.080128756,6543131.363610384,1,2001976.4745762711,10789.0,2.4205041895017976,3.9933702832852362,5458899.418332737,5770824.463510049,1,1152214.8983050848,11339.0,3.528383714488876,10.816236425951796,4243566.150084321,4362365.755321499,1,2853027.220338983,13454.0,1.808105972094003,1.3126668366147656,6335133.590091666,6898800.332862553,1,3419965.4237288134,14521.0,1.5124660533842613,0.2964905869698473,6796700.698487151,7557005.716764926,1,293831.593220339,6409.0,7.6801621281450085,58.98970101751288,2180663.760955968,2181979.2007949096,1,2
3224510.5762711866,411403.0,1.7847791178080508,1.2670342568723814,6183684.777116492,6927288.423760062,1,955819.8644067796,49599.0,4.186669033821203,16.103030520389108,3691390.1598555096,3782723.575546248,1,2004490.440677966,12842.0,2.4204926484547307,3.9933355307599956,5461371.172373697,5773995.309862581,1,1431484.7966101696,8699.0,3.0603278034987498,7.623198375721831,4701837.3031059485,4876650.8167041205,1,597668.9322033898,6982.0,5.278747232671054,26.801481216268265,3054096.647508928,3086522.502296052,1,1155559.1016949152,14195.0,3.5284727118082295,10.816659864416886,4243950.291450028,4363617.512325235,1,1437170.1186440678,13629.0,3.060192478625434,7.62268052621012,4699026.791388567,4875659.852160746,1,576697.779661017,7952.0,5.286539169389231,26.8575293903547,3057600.942720735,3085943.5385407996,1,2
1819149.9152542374,582060.0,3.390721369302266,10.182467870481114,4113036.341575923,4465382.894678602,1,3277449.4915254237,148218.0,1.6478419047714499,0.7474234518330412,6511359.627387248,7240225.998949853,1,3186649.440677966,27805.0,1.6507832527331887,0.7523724394921216,6553509.210993607,7237076.567709078,1,1777499.559322034,28359.0,2.7007630280895203,5.487944247253674,5084614.539885359,5345523.182262749,1,1537979.220338983,26414.0,3.0501112862019033,7.583406143698509,4674888.0541965,4883599.268959434,1,4329655.830508474,78378.0,1.1572598075326377,-0.6832491890971424,7318312.49373264,8449607.078290435,1,3751370.186440678,60662.0,1.384073795915091,-0.0870821890345348,6974136.562893499,7866827.591107866,1,1455518.593220339,10923.0,3.059392270241429,7.619621606002012,4696450.456908237,4878661.680893723,1,2
2109392.4237288134,363129.0,2.665474010273909,5.369784070514868,4990505.907275725,5378899.927938629,1,2071292.0169491526,62781.0,2.417717486507005,3.9852907263812773,5435404.452822764,5773485.328349811,1,1151382.406779661,9322.0,3.528581845391909,10.817143571854002,4243245.200945722,4361839.014666413,1,1429368.0508474577,8532.0,3.0603774598169804,7.623387274405852,4702710.586975993,4876857.710577401,1,576588.4576271187,6003.0,5.286454826932133,26.856869029210703,3055208.2665404915,3083592.6073854975,1,1997558.2711864407,9383.0,2.420612496829699,3.9936802529111364,5460562.137148711,5770839.843224564,1,2852696.084745763,12433.0,1.8081143574186573,1.312677771830057,6333192.671332885,6896911.2812597705,1,293482.3898305085,5571.0,7.680692036596549,58.995265443751514,2179251.6581513355,2180544.8497694447,1,2
2730750.779661017,80491.0,1.95969238401278,1.9404172457442281,6021412.709422195,6565049.767342857,1,3448499.406779661,27970.0,1.5121710034590332,0.29608316367979626,6784180.528505267,7558913.087803798,1,1715287.7627118644,10001.0,2.7048586248855058,5.501781329793536,5104308.753954446,5343649.2483212985,1,1711401.2542372881,9388.0,2.7048830871636302,5.501851031592256,5103593.532822617,5341731.205325406,1,293448.13559322036,7998.0,7.681019284379261,58.998682479102726,2180929.8555750325,2182189.029684083,1,1999261.779661017,15689.0,2.4206094335421513,3.9936660338181595,5458217.080719794,5769248.6465072865,1,2848988.4915254237,11720.0,1.8081347170362942,1.312716706644006,6335601.171992948,6897553.285531704,1,8046.0847457627115,6933.0,0.8972744562896198,-0.0029056254679784566,6630.320321195641,10390.164729285812,1,2
2577845.305084746,160299.0,2.158493825365368,2.800879616970581,5684495.71072016,6197668.2394094085,1,4588772.559322034,73813.0,1.0559994816965135,-0.9164921449394798,7485284.941410133,8725633.035563687,1,1433017.593220339,8391.0,3.060292938816984,7.623074534923825,4704621.109627903,4879739.31900531,1,580974.9152542372,8440.0,5.286114397046293,26.854466925143132,3055629.350981208,3084825.851883948,1,580995.5593220339,8033.0,5.285909571627824,26.853001014164402,3054334.9456935814,3083569.328085016,1,302978.5254237288,13231.0,7.677825397926679,58.965098797930686,2177732.7976991655,2180351.904575354,1,2283539.338983051,11864.0,2.1847413019893662,2.869283367994765,5780607.197369895,6169571.171435146,1,7675.864406779661,5223.0,1.2052814977423862,0.5802590985089666,7314.539345944245,10560.04538061641,1,2
2196586.254237288,169562.0,2.408984874335226,3.959756173818414,5397007.701169799,5784374.9534181515,1,4859901.355932203,30685.0,0.9600804275375003,-1.1171420358747843,7636499.414429412,8997019.263421046,1,2564166.745762712,9308.0,1.9835333059256053,2.0011392850658063,6071149.250055848,6542864.662426269,1,581703.7627118644,10979.0,5.286392389469111,26.856440176812377,3055914.874517897,3085241.2167405835,1,863266.5084745763,9944.0,4.196451457445905,16.157192101431814,3710918.6371417446,3779251.3572174446,1,1146718.2711864407,11276.0,3.5287556564824434,10.817928144454742,4244332.441860531,4361650.211891359,1,1430419.93220339,11576.0,3.06039027816742,7.623437685309648,4702909.574338201,4877354.730219977,1,289909.3898305085,5917.0,7.681077615819976,58.99929023854157,2179742.1162158465,2180548.795836047,1,2
2723918.4576271186,95573.0,1.9760243988670558,1.9845114818165794,6012573.906558891,6554238.870354915,1,1462226.6101694915,24470.0,3.059620797930886,7.620513077678144,4695100.449792613,4879390.157888517,1,1434439.6101694915,9996.0,3.060301597322877,7.623099975894476,4701200.133747787,4876915.180823891,1,294525.72881355934,8682.0,7.680952504655458,58.99798678783595,2180034.004931186,2181454.102684884,1,861697.7966101695,9157.0,4.196463944491058,16.15725124132006,3708295.9922099956,3776361.5663018143,1,1714943.6101694915,14449.0,2.7048786283835735,5.501836417309848,5101446.623126736,5340851.210004614,1,2850121.559322034,15762.0,1.8081312176035256,1.3127076735371772,6332943.826340475,6895622.139446787,1,6071.203389830508,4844.0,1.8961122752846944,4.679794106069378,5158.946186094868,7938.711438582759,1,2
2513146.9482758623,106653.5,2.1407869183008175,2.7031002263688664,5758961.39953493,6237765.839441012,1,2934093.672413793,22149.0,1.7803438425583573,1.2111037020104463,6364416.624176585,6958184.303419313,1,1746397.2241379311,9784.5,2.6738056771672065,5.3322140367766515,5144161.860427564,5390366.983184414,1,879732.724137931,9295.0,4.156287437699211,15.819924239771025,3740811.712190175,3811342.5089454437,1,896250.9827586206,13349.0,4.149987132124995,15.784500814779259,3736781.5559285376,3811305.7596175233,1,884862.9310344828,15140.5,4.155991996840528,15.818309984271187,3737974.1310381736,3809793.785792815,1,1172456.2586206896,13123.5,3.4929007047044816,10.564083769870646,4276669.512462836,4398773.994788562,1,299751.6724137931,6818.0,7.613976122348739,57.98129695814429,2198226.765449916,2199713.201447364,1,2
2850882.5263157897,158737.0,1.9165434895660014,1.7526746291904667,6083679.405770005,6670035.065897524,1,5618229.929824562,65762.0,0.7261695319513002,-1.5272749010760664,7947146.150303183,9675413.14984322,1,1187727.0877192982,8772.0,3.456911358898873,10.311195849288204,4315283.800499309,4439107.328481039,1,303741.1754385965,7591.0,7.549705058311264,56.99867448790544,2217731.308161017,2219077.3595834468,1,597363.8947368421,9274.0,5.190927600558055,25.852291951996182,3107920.9847204513,3137922.4492077334,1,892577.1228070175,10563.0,4.1160020823475,15.484030784160502,3770453.8218596065,3842343.9180583325,1,892404.3684210526,9005.0,4.116001620238897,15.484029040939514,3771010.4646816845,3842840.443710691,1,5426.666666666667,3971.0,1.1573017720893588,0.5045944964234308,4698.598314289871,7151.099530228066,1,2
981890.0677966102,139998.0,5.025170200370444,24.961653009165374,3031677.1074609947,3162181.7481064545,1,2971144.2033898304,44400.0,1.8017691603897887,1.3002043891803852,6288801.80658872,6906982.230226223,1,892297.0508474576,12762.0,4.194250760368532,16.145086151585364,3703051.504157648,3778408.0883667422,1,1769983.06779661,14588.0,2.6994627796241604,5.4835511980616705,5091326.057733956,5349307.610944856,1,683572.5423728813,13516.0,5.2215619822232915,26.37514757493127,3052575.3041716036,3102829.602818566,1,2088029.440677966,27794.0,2.410379675369123,3.9623874454224084,5432820.778687431,5777122.565888717,1,2347702.338983051,22784.0,2.1816444610309222,2.8614597506828603,5757788.264606703,6172676.205416515,1,923984.8813559322,11627.0,4.17809497079673,16.05277222735974,3702522.9950487963,3785508.438796255,1,2
2161244.6779661016,771437.0,2.948401621723659,7.189473616631567,4529037.460911875,4983522.329348975,1,2152632.1525423727,97644.0,2.410633496414115,3.9643554558120084,5409926.724852606,5779712.475438037,1,4276858.813559322,20815.0,1.158445945520455,-0.6822448981046367,7349525.011990455,8449350.386888877,1,2003763.8644067796,10793.0,2.4205244384005975,3.9934282714859806,5459587.823263286,5772084.870568169,1,1440748.2033898304,11327.0,3.059646298085891,7.620564613391217,4699925.763517036,4877567.284609742,1,3997130.474576271,19383.0,1.2673323544663222,-0.408590845804663,7179146.3428715365,8163555.139198799,1,3432400.6779661016,22148.0,1.512424578466523,0.2964342304637704,6793104.24480094,7559464.24062782,1,3131877.440677966,10404.0,1.6525282135877648,0.7553091844619795,6577038.463026915,7234149.181769968,1,2
1377399.6779661018,759374.0,4.793731687564057,23.32569384971153,2997053.253626419,3275258.0397581486,1,2488716.7118644067,190306.0,2.1749123347696906,2.844448724947085,5708439.301723377,6182853.73556438,1,2294457.0,19941.0,2.184638072123473,2.869032158744061,5776861.545102619,6170172.844076059,1,3703078.661016949,14513.0,1.384929126976017,-0.0860479521580162,7002388.585687938,7868618.819102258,1,2565671.0508474577,12258.0,1.983541062857063,2.0011556578358696,6069967.550940658,6542376.545026231,1,5975794.220338983,21825.0,0.6176006996344857,-1.676592562019492,8083425.032433906,9997219.081167879,1,6262709.237288136,30722.0,0.5395560119366171,-1.7700701178118605,8163035.774274133,10233634.284511508,1,3417014.8474576273,11214.0,1.5124900036546058,0.29652523241361495,6798847.210317336,7557569.103137165,1,2
1329460.6949152541,668572.0,4.922477842624006,24.23232514250827,2983834.2266858434,3243428.6806360525,1,3817219.7966101696,136420.0,1.382931718556807,-0.08847569272296374,6939030.329607313,7867986.069546956,1,4281926.338983051,25657.0,1.1583688324355357,-0.6823052569135504,7348750.105503578,8451254.172033178,1,3705213.4915254237,12910.0,1.3848944669726273,-0.08609239196151419,6995659.778706922,7863738.541327668,1,867462.5254237289,11450.0,4.196096286482332,16.155229104190717,3709215.87075771,3778568.8272394277,1,4841759.457627119,18417.0,0.9601700960871342,-1.1171007431378834,7647597.940411288,8996505.151069883,1,3429708.6779661016,23097.0,1.5124452164495272,0.2964665712298582,6790902.906894875,7556297.416554082,1,1147424.5762711863,8360.0,3.5286331290866224,10.817374850525702,4244863.405042492,4362343.86409695,1,2
797845.6440677966,662540.0,0.8289091108468806,0.3483304333962969,633377.7289679343,1015345.0510746815,1,3836097.186440678,135502.0,1.381918644395031,-0.08973859570531673,6932733.954351665,7871709.977853491,1,3434996.1525423727,19774.0,1.5123039203219641,0.29626525602676157,6791675.166825369,7559380.867244727,1,2004736.3220338982,14572.0,2.42056135674145,3.9935306871585,5457389.678394448,5770378.798832794,1,1997912.9830508474,10755.0,2.4206120494586334,3.9936757513312933,5460963.263184715,5771335.754633898,1,2578386.593220339,19789.0,1.9834908243424119,2.001053715263829,6067710.112688085,6545316.240622451,1,3718204.8983050846,22931.0,1.384867584823385,-0.08612098767071341,6992119.150677992,7866774.3318243055,1,293923.22033898305,8639.0,7.680980290488018,58.99827604763004,2178820.552959726,2180180.690784853,1,2
611900.1186440678,441131.0,1.4363335880228352,1.7303518126017363,599792.4603629815,853273.2717041842,1,4076388.559322034,104590.0,1.2664257087719597,-0.4094844814169476,7137807.017320133,8167111.018026047,1,1162496.9830508474,14707.0,3.528093750939048,10.814929062414429,4243593.552361856,4365118.975768169,1,2286596.084745763,13546.0,2.1847099018874756,2.86921246498026,5780571.234214635,6170670.0974933645,1,1996614.186440678,7975.0,2.4206164572154916,3.993696408745492,5463068.869837625,5772845.067168593,1,2860980.9491525423,19811.0,1.8080532964499845,1.312566324827579,6330840.416732098,6898219.924718081,1,4560955.949152542,26145.0,1.0563943751432205,-0.9162389541422091,7505345.592209389,8727988.443215512,1,861120.779661017,6831.0,4.196461588995207,16.15725654741306,3711969.388053217,3779776.2054360183,1,2
2318936.86440678,886718.0,2.9305246966349463,7.1220269156587825,4487973.023021754,5017766.62165904,1,2521643.627118644,255526.0,2.1725857529518224,2.8383659057292596,5695899.625509752,6184826.040459842,1,2310714.13559322,16095.0,2.184187313577422,2.8679136335671873,5772095.6567563955,6171854.800285551,1,2855489.13559322,14382.0,1.8080898542119643,1.3126350460202203,6333715.414057201,6898538.814690114,1,2284306.525423729,9963.0,2.1847136353088996,2.8692188170590023,5780489.338508233,6169746.619244062,1,2587328.779661017,19228.0,1.9833084764380016,2.0006595393893503,6065619.153291338,6546939.528202656,1,4286615.118644068,30485.0,1.1584180753889974,-0.6822665946757507,7345710.702456976,8451033.527558308,1,1714684.7457627119,8896.0,2.7048490303786425,5.5017400007253485,5102420.388577453,5341682.469235986,1,2
1187762.2542372881,533524.0,5.013769779541119,24.89098252679721,2991029.82192736,3194590.27937371,1,2418171.1016949154,108878.0,2.1762860770459675,2.8473100963901596,5734466.730321104,6178535.618087434,1,3424640.627118644,19477.0,1.5124476893053462,0.2964662213698275,6795809.263535998,7558334.727988565,1,1999950.2542372881,13589.0,2.4205954308928335,3.993628747299495,5459662.704928952,5770831.737395219,1,1431391.6779661018,11392.0,3.0603785040415086,7.623396131944128,4702364.6836875975,4877123.346142914,1,2294438.6440677964,19316.0,2.1846847072707742,2.8691486681368574,5777425.510651465,6170685.089011848,1,3435987.5084745763,18835.0,1.5123344771997682,0.2963100746454459,6790320.315225036,7558634.862823502,1,862041.7457627119,8031.0,4.196457659609415,16.157219065226762,3710341.715790575,3778414.8543775915,1,2
1224974.7457627119,818732.0,6.5388028770449536,47.163905568617245,2168685.2852488575,2474680.5470674667,1,2466392.372881356,142342.0,2.175189083679955,2.8447001750941694,5716849.821547124,6181547.113195372,1,2015403.9152542374,17658.0,2.4203754672707394,3.9930073036762237,5456604.284282783,5773363.854866987,1,3422615.593220339,14983.0,1.5124252501381887,0.296434022463933,6796157.069900314,7557724.868093567,1,1716673.0,10751.0,2.7048362522641156,5.501696698186075,5102382.31910358,5342285.288792788,1,3422322.338983051,15733.0,1.5124698606583609,0.2964974180695785,6797110.070375134,7558434.540224153,1,3430494.372881356,17604.0,1.5123680169040292,0.2963584477491814,6792974.117884835,7558483.901138652,1,1430272.9661016949,5987.0,3.0603634541139697,7.623342331175065,4704663.813650615,4878974.498850516,1,2
2061174.406779661,519630.0,2.9526238215044023,7.197964641899251,4558319.509886833,4967347.63300331,1,3519473.8474576273,147530.0,1.5109619153328044,0.2943784509336802,6747887.524691463,7559690.4522255985,1,3138790.254237288,13352.0,1.652476049758298,0.7552241884200459,6573233.036819753,7233745.09704607,1,1151648.2542372881,11204.0,3.528564328888999,10.817068793012938,4244121.7407473475,4362747.444692857,1,1712475.2372881356,7557.0,2.704876088558406,5.501832111639292,5105230.8410359,5343613.116825872,1,4273136.576271187,17043.0,1.158469490404372,-0.6822254621416373,7352238.273266183,8449787.599504417,1,3711518.186440678,22751.0,1.3848927114313199,-0.08609012778903402,6994907.166622024,7866053.208101988,1,1714705.4745762711,10603.0,2.7048638100044338,5.5017894949643775,5104332.913606656,5343485.052066461,1,2
